id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
336,-0.181910072,-0.0584093,0.773781558,-0.214921579,0.24353896,-0.07384232,0.589555345,-0.141291931,0.182895091,0.661504379,-0.819660593,1.34380898,1.741252691,0.759050229,1.024094457,0.309425185,0.377865103,0.252078581,0.09993924,-0.30130249,-0.044871261,0.534340601,0.11172662,0.90631985,-0.219599507,-1.016506422,-1.122282749,-1.222406137,22752.74,0
337,-0.06504493,-0.264368084,1.95800572,-0.915910478,0.552718153,0.477302329,0.749168439,-0.187096627,0.71113116,0.251655289,-1.917829725,1.101950334,1.477234622,0.2720346,-1.309473135,0.845213711,0.090232812,0.346467118,-1.59878008,-0.215841366,-0.057797555,0.573793232,-0.439936199,-0.699865723,0.511628743,-1.359802701,-0.283356352,-0.334788777,1084.41,0
338,0.106886091,-0.158330022,1.48730301,-0.2863646,0.331888636,0.45796091,0.61694182,-0.124891967,0.013690206,0.554161386,0.190886742,1.626292921,0.67843089,0.920599984,0.676132253,0.273886324,0.38540881,0.299345083,-0.014731858,-0.139115204,-0.044499466,0.397037261,-0.069329528,0.479905165,-0.523628219,-1.011611216,-0.111076939,0.027946922,5510.4,0
339,-0.098027063,-0.091871464,1.035985395,-0.160957217,0.2424522,0.74753298,0.456423602,0.030540941,0.212086954,0.54696749,-0.375696066,0.765311848,-1.363721594,1.210309481,-0.423230138,0.09370564,0.623605479,0.397432681,0.707428563,-0.186299645,-0.092599451,0.147604596,-0.15304803,-0.542549545,-0.237371056,-0.497314439,0.114298252,0.191402654,400.86,0
340,-0.254821914,-0.096499854,1.396785948,-0.608074852,0.475744256,0.325035367,0.750016388,-0.156135754,0.768908684,0.889506191,-0.425256602,0.55889844,-1.689957014,0.670078832,-1.397344027,0.417774735,0.249016761,0.504654497,-0.325035469,-0.02340757,-0.184530421,-0.149065492,-0.417439399,-0.02875822,0.655895396,-1.208222691,0.074326941,0.058301114,19202.13,0
341,0.99732561,-0.396402873,0.417809425,-0.252691001,0.342649197,0.459876907,0.467726128,-0.152019868,0.598070462,0.59206002,-1.417535729,0.35972364,-0.694724488,1.047617614,1.619238182,0.494002861,0.318795638,0.184111868,-0.580802167,-0.316860848,-0.100624439,-0.043221321,-0.210579505,-1.293271817,1.072493484,-0.577576759,-0.217003635,-0.072733312,7646.73,0
342,0.887964788,-0.531926128,0.570164306,-0.539035723,0.037510893,-0.177440937,0.509329811,-0.224014861,0.522782342,0.519799667,-0.698711277,1.059812532,0.981380726,0.762340419,1.143582517,0.601322431,0.333912317,0.046057011,-0.290010822,0.053823328,-0.064918174,0.039641026,-0.183562689,1.036361,0.522504012,2.08017104,-0.351176284,-0.044995155,20062.29,0
343,0.097948539,-0.495398561,0.961426565,-1.679477965,0.222818306,0.028283444,0.582429187,-0.175801529,0.088328795,0.919150344,-0.445015254,-0.0443669,-2.669266745,0.763929105,-1.381647951,1.262086875,0.434313634,-0.067560265,0.277884368,-0.052120458,-0.016346014,0.660410325,-0.187959391,-0.001136333,-0.602502728,-0.838890377,0.004009137,-0.112812169,10060.98,0
344,-0.495234375,-1.033203208,1.865827773,-0.194248124,0.033668634,1.096138922,0.176564309,0.108178728,-0.185505272,0.687457391,-0.180843453,1.590496659,0.625276379,0.664302813,-0.452536812,-0.453883633,0.883488073,1.168308763,-0.341730645,0.397079177,-0.151913694,-0.464576334,0.448022031,-0.549880135,0.087727435,-0.509170881,0.076669907,-0.39785809,4489.62,0
345,-0.265149757,-0.214675259,2.465010481,-0.266612666,0.146333567,1.056581734,0.444235827,-0.03339828,0.976043373,0.49495972,-0.427371869,1.239004295,-1.404544441,0.430440789,-2.257457841,-0.035493468,0.669766614,-0.017440729,0.375152029,-0.292147567,-0.242912704,-0.578584749,-0.124080445,0.019603221,0.459233047,-1.255621429,-0.274354337,0.23760715,19739.06,0
346,0.008565931,-0.274017719,1.89417958,-0.218506546,0.411763187,0.133217128,0.62938153,-0.181402954,0.11212878,0.680967733,0.098209277,1.14669988,0.057519012,0.847289271,0.443425694,0.461636943,0.27948966,0.539703363,0.356893119,0.039866818,-0.143322386,-0.301537086,0.130946719,1.04370627,-1.216744242,-1.911060186,-0.232358235,-0.21136659,5241.62,0
347,-0.036145895,-0.162340698,1.553749542,-0.680962222,0.379237061,0.370033045,0.622180981,-0.097043825,0.103389594,0.36128224,0.084563719,0.606636665,-1.187209675,0.758630131,0.648590774,0.671459062,0.48646604,0.377948039,-0.247978653,-0.253601552,-0.158859682,-0.508291175,-0.082001127,-0.074313915,-0.594140009,0.215710137,-0.169696901,0.137739774,16802.54,0
348,0.935319977,-0.384906437,0.766505643,-0.049605199,0.128088416,0.25298041,0.454973332,-0.157534411,0.693189693,0.549067076,-0.799196065,0.978917107,-0.419145818,0.783824142,-0.137876848,0.069346723,0.58374689,-0.238452571,-0.648987752,-0.379647156,-0.135596441,-0.063518103,-0.047474139,0.848999056,0.934647294,-0.79449231,-0.194765887,-0.052901286,10832.32,0
349,-0.145254539,-0.375684472,1.595114122,-0.177809597,0.647569365,-0.268196211,0.530903554,-0.172546202,0.087149146,0.492926729,-0.858913525,0.695679199,0.537806808,0.852412033,1.356911546,0.283238729,0.393993862,0.358994571,0.170288822,0.15150169,-0.043180582,0.132689506,-0.172771104,0.863435595,0.999344094,-0.445540746,-0.270619677,-0.087244509,23055.68,0
350,0.906479648,-0.449556365,1.407116749,-0.122138879,-0.063734522,0.492917081,0.248266027,-0.112378335,0.81019565,0.57345271,-0.004314548,2.373023533,0.878022884,0.54278335,-0.699229887,0.577312265,0.298393767,0.498394686,-0.218191895,-0.237108627,-0.097941866,0.189146072,-0.026384343,1.219778406,0.558412089,-1.083043562,-0.15146004,-0.022231783,17756.26,0
351,-0.313300447,-1.194852139,1.276369726,-3.79619718,0.840282253,0.700501474,0.233986312,-0.02769844,1.101367251,0.157667336,0.107235262,1.825570333,-0.234047099,0.625024308,0.556349676,-0.635901094,0.611642126,0.391230156,-2.426405646,-0.347834154,-0.1332866,0.332736251,0.180397166,-2.19453111,-0.312304529,-2.624452686,0.0921747,-0.147975758,20105.67,0
352,0.048695219,-0.098080176,1.317946377,-0.593464675,0.283203158,-0.136907279,0.69691069,-0.168995941,0.267879648,0.402527232,-0.734274113,0.59208075,0.269089015,0.492101239,1.026307264,0.722901375,0.442485255,0.223556221,-0.292783747,-0.0376961,-0.209505703,-0.645397416,-0.037607628,0.712782005,-0.337201726,0.176857668,0.056266975,0.139159105,19186.16,0
353,1.212143747,-0.78573611,0.659497436,-1.411481134,-0.146839526,0.119224615,0.188217658,-0.193950152,-0.485709114,1.328834481,-0.652711195,0.431640948,1.370707619,0.519422691,0.759853384,0.085997356,0.7347315,-0.112650808,-0.673431288,-0.458721603,-0.228132456,-0.459789368,0.098125316,0.138013552,0.336630447,-0.746553242,-0.186755382,-0.046702322,1493.4,0
354,0.852465415,-0.683365839,1.009642772,-0.559824502,-0.110551232,0.487594917,0.218059957,-0.107603973,0.994808916,0.549029121,-0.218435318,1.088830059,-0.354928769,0.678893272,0.056500254,0.979446721,0.267250466,0.747230338,0.063225389,-0.048248817,-0.043250419,0.260319901,-0.178824167,0.226138894,0.202457926,2.160632788,-0.306225416,-0.059980646,18923.89,0
355,0.890675646,-0.562613041,1.643914511,-0.148157221,-0.157285924,0.651716428,0.174049876,-0.098434576,1.438754987,0.413155901,-0.853028688,2.105092327,0.937824521,0.258578529,-1.14644828,0.01447599,0.709140073,-0.24258279,-0.472951243,-0.27962789,-0.066104476,0.746850312,-0.07880857,1.584851961,0.6335968,1.221178126,-0.16554441,-0.038151917,21168.45,0
356,1.042221721,-0.34533417,0.762943708,-0.362579258,0.101597769,-0.116072244,0.47100629,-0.20695045,0.460078473,0.56249917,-0.668210102,1.212125129,1.087476176,0.759335538,1.11684377,0.644322986,0.302091173,-0.040175996,-0.321701495,-0.213545991,-0.204659007,-0.647928408,0.107228896,0.845857887,0.311595236,0.222424955,-0.265783229,-0.050477359,6902.69,0
357,0.945628207,-0.401435521,0.690538378,-0.159140899,0.073622332,-0.070170382,0.472261242,-0.186454089,0.606805554,0.598756997,-0.956795663,0.479127048,-0.759471364,1.022227241,1.333388989,0.608273497,0.312496814,0.282706032,-0.550576355,-0.268015945,-0.117674476,-0.243570234,-0.07398219,0.732127928,0.743004431,-1.078059034,-0.228439546,-0.023501808,17206.35,0
358,0.075780767,-0.459843188,1.154227847,-1.54298152,0.212518476,0.001059021,0.538610782,-0.173423833,-0.214191069,0.62463889,-0.921138932,0.548136183,0.652415109,0.67777282,0.397531061,-0.171197899,0.429253354,0.659687237,-1.828076299,-0.635257563,-0.19896473,-0.300714251,0.046710443,0.245807613,-0.695270041,1.747947366,-0.257832762,-0.003676742,8433.18,0
359,-0.023015708,-0.278557585,1.423875602,-0.123843417,0.521055498,0.344188338,0.583672477,-0.134647917,0.305530737,0.467728105,-1.076516285,0.802544582,0.029247735,0.717739177,-0.037274447,-0.049234546,0.625233878,-0.08072895,0.151702168,-0.100583746,-0.07797474,0.247508747,-0.06133409,0.22863484,-0.498579945,-0.7620272,-0.019016498,0.304502958,9511.47,0
360,0.001661083,-0.156515309,1.612443121,-0.666209779,0.180149729,0.051463631,0.644844891,-0.125959929,0.196462431,0.547783593,0.032798985,0.784395456,-0.90984683,1.031275518,0.215736674,0.722564449,0.286073376,0.445027158,-0.018777728,-0.0989662,-0.171280764,-0.502102565,-0.004882987,1.046518515,-0.527391996,0.114407356,0.066087556,0.169839435,5446.71,0
361,0.238563282,-0.113625292,0.356584246,-0.270851596,0.745253818,1.129082576,0.083938671,-0.61834583,0.172757252,0.116487295,-0.121746603,1.372938846,0.357720241,0.422149998,2.325237368,0.156118312,1.294169818,-0.440697336,-2.588644805,0.259051523,-0.589054588,0.803045004,-0.289191259,-1.706576591,0.298959119,-0.617379925,-0.015096869,0.458309266,12491.58,0
362,-0.528598353,0.282153704,2.620488253,-1.534779175,1.152594889,0.110351649,2.681590297,-0.917100475,5.62515084,8.36869351,0.166110845,0.032949993,0.023089683,-0.606012246,1.999894682,-0.238790463,-0.135803732,-0.291277788,-0.592474423,3.138091998,-0.821739087,-0.455323116,-0.54579247,0.650196518,0.289191166,-0.880884,-1.155936064,-6.826172927,18248.98,0
363,1.067081067,-0.695762358,1.07432652,-0.952949433,-0.236348453,0.111530088,0.153651436,-0.136826509,0.092817362,1.008309577,0.0107363,0.814869778,-0.300042439,0.827492227,0.634914965,0.104591978,0.335966694,1.73710657,-0.811363024,-0.671307403,-0.272123811,-0.751847011,0.199991481,1.097932446,-0.363967066,1.680523747,-0.282253923,-0.068533161,7354.92,0
364,0.81824809,-0.524500901,0.477892782,-0.061374031,0.334693227,0.826433572,0.4372049,-0.123161786,0.289239532,0.805952176,-1.854367085,0.202180612,-0.389534805,0.896953324,1.370252249,1.329215763,0.228665022,-0.008431493,-0.656514827,0.007573601,-0.231858821,-1.189564578,-0.057945097,-2.157550133,-0.092819142,1.457515032,-0.340638099,-0.041522199,16077.39,0
365,0.825916215,-0.681982244,1.105482044,-0.47760709,-0.147169278,0.287416095,0.292332833,-0.157432839,1.240691311,0.395119594,-1.06793212,1.512095175,0.911765472,0.391007636,-0.445714119,0.382713611,0.473964475,-0.084391129,0.141964543,0.047082861,-0.166250957,-0.405710974,-0.054486948,1.054508913,0.117554659,1.856904942,-0.294101154,-0.013167408,6749.51,0
366,0.169865434,0.186612633,-0.442177412,-0.553146501,2.309139241,1.693927836,0.715739275,-0.074939635,1.016629376,1.013523659,-0.008578838,0.14565079,-0.275891325,-0.475897993,1.727800702,1.160428125,1.380259462,2.020630074,-0.371805598,0.816935746,-0.290344068,-0.513416752,0.023217728,1.365725836,-0.234744278,-1.0212539,0.338471335,-0.437015193,21901.68,0
367,0.947591998,-0.34964542,0.784580281,-0.056204592,0.169229564,0.273165021,0.479445963,-0.171638177,0.57885405,0.536558355,-0.666763364,1.606266388,0.773602003,0.655029292,-0.274950322,0.047017194,0.55789187,-0.300979857,-0.653501023,-0.316226259,-0.131997505,0.027378881,-0.054668988,0.944621892,1.008567787,-0.804068355,-0.184397035,-0.049583675,6225.72,0
368,1.093548028,-0.882720941,0.882332926,-1.964000636,-0.222910417,0.509827455,0.063862341,-0.083630082,1.028386523,0.516764195,-0.175899104,1.001212335,-0.839175252,0.748044458,1.006457406,-0.297467981,0.496382168,1.835421691,-0.161654638,-0.769742067,-0.248054601,-0.370201079,0.042132053,-0.546599573,0.166157785,0.007569047,-0.150786765,-0.073658756,2024.03,0
369,0.059887968,-0.180630856,2.15031021,-0.42047637,0.063926421,0.05606426,0.536869029,-0.161392815,0.269778548,0.453718715,-0.649802737,0.771959098,0.65194128,0.671400816,1.661650842,0.515739365,0.379543755,0.297797105,0.100329206,-0.077561933,-0.081697139,0.119327797,-0.012831913,1.595403672,-1.061102466,0.49885371,-0.083638462,0.268341014,9030.95,0
370,-0.259904195,-0.433171919,1.822874712,-1.471399207,-0.610034503,1.358627921,-0.636961974,-1.555964625,-0.157559211,0.204192861,-2.093714071,0.479035649,-1.81543717,0.60643296,-2.417339982,0.230905613,1.168625366,0.234380174,-1.050896837,1.190874583,-1.980426281,0.796650919,0.133230666,1.442621892,1.814740078,-0.26851532,-0.187859807,0.473254973,10438.53,0
371,0.988679997,-0.36288494,0.828826422,-0.351558943,0.10411607,0.057928707,0.439744381,-0.177740655,0.466730743,0.547505943,-0.398260025,1.274022073,0.76178818,0.816283997,1.454968119,0.403549649,0.424103131,-0.283626866,-0.751673499,-0.275719252,-0.185939964,-0.516069153,0.183408639,0.862798233,0.105853879,0.245532053,-0.248209029,-0.052481081,9747.11,0
372,-0.066346169,-0.103346353,1.285824738,-0.820847902,0.262840519,-0.218865657,0.726414193,-0.158657747,0.475130988,0.384483227,-1.033433524,0.145543393,-1.652469848,0.633534827,0.723155801,0.961030132,0.390472999,0.321801378,-0.858531953,-0.266984283,-0.196676955,-0.697563804,-0.012385643,0.600513519,-0.795548363,-0.189185799,-0.02174594,0.388243329,421.73,0
373,0.731614122,-0.854054944,0.814049456,-0.281017184,-0.150501484,0.517298488,0.273733953,-0.132608548,0.234531813,0.90880295,-1.227633572,0.377234742,-0.711877735,0.746036775,0.663599065,-0.239888506,0.545978116,1.077650968,-1.589355511,-0.411554245,-0.201949518,-0.535767387,-0.134469035,0.086195315,0.350893624,-0.774382674,-0.188838819,0.053724151,10793.37,0
374,0.93000472,-0.490586317,0.800996841,-0.289244598,0.002639867,0.167168882,0.37767769,-0.139010423,0.730059365,0.597499471,-0.097624484,1.082674908,-1.308311127,0.932532132,-0.852680212,0.414590833,0.416142292,0.232238264,0.146503658,-0.30687776,-0.170095007,-0.441230209,-0.005931791,1.172532646,0.490736683,0.540960384,-0.281471009,-0.083757549,12859.6,0
375,-0.099462439,-0.353594534,2.57913415,-0.140646013,0.169543402,0.122731853,0.351178256,-0.115303554,0.518229969,0.440713017,-0.937303823,0.721835359,0.067036635,0.588955242,0.864814059,0.336997475,0.441568411,0.468677085,0.102218797,-0.015640872,-0.048962048,0.316979508,-0.044704643,1.527157534,-0.458656277,-0.911533078,-0.043720862,0.274263712,23834.13,0
376,0.313243377,-0.215959655,1.256941907,-0.16677279,0.116614403,0.328097259,0.421275959,-0.328423909,0.344772377,0.545186565,-0.574458376,0.629388134,-0.565862615,1.088988974,1.944877288,0.232417077,0.521675768,0.006787372,-0.466704556,-0.384884063,0.195930806,-0.254116315,-0.069573508,0.780958639,1.052545185,-0.677598422,-0.004336922,0.445314278,22586.93,0
377,-0.031661721,-0.284426121,0.785600779,-1.31515169,1.830376561,2.161042933,0.528066777,0.012968019,0.140323874,0.464049074,-0.661766427,0.397603427,-0.021262747,0.777270748,1.359187331,0.75269966,0.177888494,0.381711083,0.213775331,0.081294291,-0.223496606,-0.879605974,-0.231035235,2.196140201,0.340882301,0.271450395,-0.414014752,-0.4850905,1437.99,0
378,0.048729161,-0.425819588,1.807189177,-1.225280996,-0.074715556,0.196852047,0.508191176,-0.147340778,-0.315634167,0.72806046,0.019148289,0.993627233,0.532773016,0.743589541,0.128155189,-0.021473286,0.336768304,1.655200629,-0.604148739,-0.43250235,-0.270565403,-0.831541485,0.231446934,1.049330201,-0.911334804,0.748950809,-0.225105684,0.047163297,5910.49,0
379,-0.188444891,-0.303165178,1.276836339,-0.437227173,0.855380648,0.779126535,0.392709627,-0.047320844,0.261421299,0.474576149,-0.053694453,1.070591686,0.454369429,0.554681151,2.976588512,-0.110892756,1.094572347,-0.667679124,-1.187725179,-0.217113121,-0.135009882,0.024303292,0.105115274,-1.089052586,-1.700995779,0.470662574,0.27018726,0.355632816,15945.51,0
380,-0.119350976,-0.376159944,2.129287498,-0.647890789,0.45390135,0.367320693,0.594901976,-0.150105584,0.388553135,0.452478513,-0.284908533,0.818201924,-0.747261118,0.648010781,-0.893871742,0.415583122,0.332466326,0.387747137,0.543812916,0.014934117,-0.199673125,-0.582838449,-0.214517587,0.043321132,0.265587262,0.657071693,-0.43093402,-0.501330979,20984.22,0
381,0.048077415,-0.097979208,1.309445293,-0.593461778,0.270548616,-0.120930989,0.715629955,-0.170772321,0.259931376,0.398775341,-0.726341363,0.612954715,0.340123294,0.486359963,1.016421206,0.722037,0.440874908,0.220064105,-0.295029407,-0.019912793,-0.207795301,-0.640250957,-0.022628485,0.714859903,-0.329402511,0.175762855,0.0540863,0.140122795,10183.94,0
568292,-0.148945851,-0.786583039,0.121782644,-0.424695846,4.892587899,-1.845929224,-0.640007007,-0.306217513,1.510749987,1.130710358,-0.175002453,0.214868313,-1.400348298,2.741889105,-0.927514248,-0.112357084,0.677818047,0.091459119,-0.782717791,-1.510710453,0.377128511,0.302790526,-6.82513375,-0.139378549,-3.444955225,-0.986856653,0.420263654,0.473271493,12275.6,1
568293,-1.704516521,2.599199263,-1.205390552,0.503526892,-0.94967396,3.226002265,-2.323094936,-6.027711908,0.273389017,-0.698893089,0.9902738,-0.707780298,-1.89197721,-1.183117215,-0.287686755,-1.230970688,-0.722382799,-0.990629654,-0.169995932,-4.118596471,8.087080028,-6.450353018,6.343132318,-1.0750483,0.349880902,-0.240261075,1.534445136,2.154101888,12561.68,1
568294,1.018336266,-0.271773395,0.264460263,-0.170661907,0.438364869,0.299809192,0.461297832,-0.147091267,0.511887126,0.384856131,-0.696578536,0.320746749,-0.725047745,0.280244336,1.614711431,0.885806067,0.740378475,0.667834133,-0.83413261,-0.327395214,-0.124746726,-0.126984388,-0.189615887,-1.225686237,0.988489489,-0.204755572,-0.198208757,-0.006950639,984.5,1
568295,-1.094663845,-0.71934906,-0.781162977,0.615711343,-0.422434962,-0.004152309,-0.710371081,0.516010705,-0.730158831,-0.938712643,0.83550379,-1.024988903,-0.294402795,-0.638025673,-0.127214886,-1.29862411,-1.274705362,-1.398599618,0.585364587,-0.029816722,0.443478268,0.830959621,-1.062150512,-1.668513132,-0.646055529,0.10077343,1.05342081,-1.251328282,12751.54,1
568296,-0.821381202,-0.299628104,-0.735054553,0.309268985,-0.33183022,-0.064881869,0.006106656,0.127654402,-0.55667479,-0.627703964,0.30954376,-0.709013216,0.160676863,-0.627110562,-0.230266726,-0.819046299,-0.834847057,-0.649187196,1.130793205,-0.668159805,0.126916545,0.511312776,0.152900784,-0.537041532,0.702646266,-0.103979746,0.454604133,0.470176036,23496.94,1
568297,-1.168631927,0.473313559,-1.129679801,0.99354838,-0.747859647,-1.222622559,-1.006330178,0.631950711,-1.34276723,-1.258687732,1.415709445,-1.228050982,-0.094932527,-1.407855559,-0.319454965,-1.180166287,-1.378701186,-1.159746032,0.76290448,0.284063024,0.218346924,-0.324062615,-0.110916037,-0.657787711,0.266633319,1.606986046,1.625011626,-0.426692908,21129.62,1
568298,-0.516052786,0.112782699,-0.715978575,1.325399882,1.986634905,-1.552053888,0.286496636,-0.205454855,-1.048140486,-0.476422859,1.040718979,-0.86923086,-0.69901109,-1.441050728,0.926174738,-0.155212966,0.696757419,0.693861414,-1.007091925,-0.410038444,-0.08429804,0.239428608,1.323385874,-0.552641518,1.463825257,1.356354714,0.338465222,-0.711600276,18099.89,1
568299,0.27764712,0.685523002,-0.792213383,1.269695812,0.776217947,-1.57569535,0.082086292,-0.14156355,-0.734575261,-0.832985272,1.205314108,-1.278035391,0.419264516,-1.319594378,-0.742280269,-0.189804308,0.332022939,0.643836429,-2.062856669,0.307764769,0.008370661,-0.577726865,-0.579554044,-0.103883939,2.557667587,1.092506839,0.604316545,1.042736506,6286,1
568300,-0.734134959,0.396306673,-0.807230295,0.987287652,0.054912686,-0.738957804,-0.338851153,-0.308228716,-0.182602113,-0.356935947,0.988298438,-1.114605554,-0.456029235,-1.457088156,2.520857478,-1.059200471,-0.718231259,-0.469273423,1.526868197,-0.348746412,0.355021546,0.689332872,0.177130906,0.443965269,-1.164539795,0.334981127,-1.779814557,2.820360538,11172.8,1
568301,-1.704516521,2.599199263,-1.205390552,0.503526892,-0.94967396,3.226002265,-2.323094936,-6.027711908,0.273389017,-0.698893089,0.9902738,-0.707780298,-1.89197721,-1.183117215,-0.287686755,-1.230970688,-0.722382799,-0.990629654,-0.169995932,-4.118596471,8.087080028,-6.450353018,6.343132318,-1.0750483,0.349880902,-0.240261075,1.534445136,2.154101888,19504.95,1
568302,-0.48372614,-2.124370058,-0.455008071,0.128424533,-0.669711535,0.88337998,1.151351478,-0.520668731,0.862013213,-0.175337334,-0.89048544,-0.023756407,-1.288780621,0.253435039,0.274967486,-0.165154636,0.05874595,0.085773149,0.173756055,2.078440263,0.132558449,-0.649699483,-2.475649583,1.339373928,-1.060816839,-1.632287891,0.120644654,0.097538804,22733.95,1
568303,-0.869654611,-0.047735401,-0.674107528,0.144534256,0.222524388,-0.69481103,-0.602036047,-0.152014048,-0.604691419,-0.627534601,0.630700511,-0.525721896,1.014938234,-0.651994659,-1.267666116,-0.803864033,-0.965048873,-0.790211381,0.536573905,-0.335084116,-0.114592694,0.547004377,-0.817564474,-0.1350042,-0.028508543,-0.371433856,-0.008810428,-0.256399684,4789.07,1
568304,0.374051005,0.033781554,-0.219031202,0.50378914,-0.030419765,0.030607026,-0.17368623,0.00495945,-0.377900035,-0.269789463,0.514908488,-0.653713845,-1.215639143,-0.66281722,0.471156082,-0.216180053,-0.557642923,-0.044361942,-0.364731647,0.169128454,0.09021028,-0.085183904,-0.292799391,-0.970221584,1.12943606,0.671654755,0.461374908,0.636685591,20774.71,1
568305,-1.065575816,1.399009307,-1.471620286,1.603975728,-1.483204661,-2.17080549,-1.62658695,1.162368666,-1.280891033,-1.891834295,1.927060712,-1.926860974,0.147633867,-1.695106141,1.119544519,-2.033688568,-1.986222152,-1.838153676,2.435105041,0.321426164,0.816115194,0.414854702,0.477815289,0.763520178,-0.551833784,-0.45964589,-0.461315665,0.86104981,7235.86,1
568306,-0.143831377,-0.528795656,-0.230655034,0.30679688,0.098999178,0.45518363,0.703029244,-0.081845503,-0.084411484,0.054162449,-3.79E-05,-0.007703639,-0.619483249,-0.017761939,0.120453899,-0.231053034,0.22116146,0.477494678,0.983697547,0.823706718,0.116477208,0.403065212,1.068846601,0.460439845,-0.831082461,-0.854742601,-0.031917816,0.262502424,8695.52,1
568307,-1.858371386,1.694057104,-2.087975115,2.35176144,-1.628641707,-1.016653004,-2.073616972,-0.005866314,-1.927188951,-1.915570973,2.152275632,-1.71979654,0.81989306,-1.679469456,-0.401532284,-1.50475058,-1.385030993,-1.438521249,0.345275733,0.812997528,-1.133746043,0.99671571,1.156667657,-1.694707249,-0.345958966,1.356618866,3.056938089,-3.542461826,5681.89,1
568308,-0.420185993,0.908510176,-0.783109346,1.088209999,0.877811237,-1.362830942,-0.11960584,-0.150940472,-1.245974752,-1.082743114,1.576439553,-1.32198917,-1.079287199,-1.452852768,-1.706674063,-0.409103449,-0.242797142,0.432981479,-2.161541006,0.510251462,0.017408014,-0.256540821,-0.898983698,-0.578952676,1.463333762,0.754799878,0.905752193,1.308507483,18787.66,1
568309,0.896624262,-0.097553942,0.014947188,0.122482061,0.57159326,-0.006310303,0.490358786,-0.11821781,0.486973334,-0.022128858,0.487976451,0.481768673,-1.58762035,-0.532365652,-0.248016667,1.306198459,2.559632566,1.918841052,-1.010882994,-0.292852016,-0.235321091,-0.676360115,-0.13279847,-0.366293951,0.877954405,-0.80375249,-0.133070089,0.172079699,8906.77,1
568310,-0.366134588,0.084698616,-0.515922766,-0.194508361,-0.214390706,0.20188619,-0.322518656,0.2563734,0.095816696,-0.655893902,0.565001536,-0.855018808,0.687506496,-0.431365231,-1.353718548,-0.565634202,-0.751087873,-0.343005794,0.282668756,-0.152960236,0.199307333,0.470754846,0.199909639,-0.270245285,-0.835667127,1.037074522,0.214417475,-0.101650801,12598.34,1
568311,-1.871369928,1.510157476,-1.744202094,1.811565231,-2.316394368,-1.338717491,-2.123822352,2.355383955,-2.39360677,-1.951394543,1.096127401,-1.449526907,2.014041641,-1.106807172,0.630344288,-1.820535969,-2.150823416,-2.211283894,2.21395987,-1.723143132,0.82206282,0.299183346,-1.078134454,1.697062142,-0.53603149,0.33403891,-2.379152226,-3.024550726,21137.36,1
568312,-0.644388278,0.765065136,-1.062546502,0.790711176,-0.952705998,-2.359370478,-1.25816803,0.333703118,-0.848263614,-1.965662781,2.05791498,-1.96223189,-0.622000454,-1.821025111,0.465105849,-2.130853181,-2.196191284,-2.002901365,1.595837898,1.297715452,0.669688315,0.468915473,-0.349976743,0.920920204,1.003595796,-0.993691982,3.036476654,2.434540739,4068.35,1
568313,-1.152755666,0.759317054,-1.143225114,1.212752117,-1.407076569,-0.739932397,-1.005257134,0.902057472,-1.71935907,-1.540379534,1.380219856,-1.413368313,0.067291277,-1.391103579,0.163930173,-1.544262931,-1.792145125,-1.733072804,1.072510313,0.100425497,0.475365145,-0.749045875,0.361250169,0.755334193,0.442372609,-0.669095209,0.586375304,-0.61633841,17954,1
568314,-1.527539429,1.285689972,-1.623123296,1.717636015,-1.859015204,-1.758518542,-1.718562325,1.790493374,-1.94917035,-1.957355195,1.587479063,-1.682651546,1.104097056,-1.647078955,0.563814914,-1.857678985,-2.047611343,-1.963273492,1.754825252,-0.71531884,0.849549084,0.362621632,-0.180773918,0.992035641,0.067824053,0.553855313,-0.728754688,-1.421099578,8854.4,1
568315,-0.427754634,0.624596276,-0.875484007,0.423684924,0.008506924,-1.254953146,-0.313514987,0.204333414,-0.846392182,-0.859319228,0.447454254,-0.936983803,-0.666056763,-0.984247748,0.607652973,-0.9810465,-0.617502973,-0.470319002,1.244898683,0.101337782,0.326767775,0.827358371,-0.25454681,0.092550836,-1.253350866,0.006459453,0.479048893,1.136889391,132.99,1
568316,-2.205219365,2.579820906,-2.151782728,1.208078978,-2.613188449,-2.501627925,-2.071310512,4.010186354,-1.17071888,-1.306686361,1.252635342,-1.129888763,0.478793551,-1.058729649,-0.062051216,-1.306162288,-1.488982606,-1.464758926,0.708320702,1.384930261,0.555266941,-1.335592843,-0.900068473,0.291631442,2.453212599,-0.51896431,1.994943396,1.008626203,14850.88,1
568317,-0.32895344,-0.95833933,0.145726812,0.417361005,0.385195038,0.715851143,1.91708164,-0.387428548,0.424943089,1.432728735,-0.168576806,-0.066050489,0.205726051,1.182970576,0.012190356,0.224376442,0.398825413,0.405009306,0.460081006,-0.159716791,-0.248974293,0.184177491,0.422245042,1.977093163,-0.676966985,-0.750579434,0.134371577,-1.086008777,9864.1,1
